lead_id,conversion_date,conversion_value,conversion_type
lead_004609,2025-06-16 14:52:08.440819,7542.12,Purchase
lead_004611,2025-06-26 02:41:08.440819,7094.34,Trial
lead_004612,2025-06-30 18:11:08.440819,8981.71,Trial
lead_004617,2025-06-14 04:07:08.440819,7639.52,Demo
lead_004622,2025-06-24 23:27:08.440819,3339.92,Purchase
lead_004624,2025-06-30 18:21:08.440819,7043.77,Subscription
lead_004626,2025-07-02 08:24:08.440819,1434.7,Trial
lead_004630,2025-06-21 10:25:08.440819,3428.87,Purchase
lead_004633,2025-06-19 07:40:08.440819,6917.49,Demo
lead_004635,2025-06-27 23:15:08.440819,7278.25,Purchase
lead_004637,2025-06-15 15:36:08.440819,1742.74,Purchase
lead_004640,2025-06-15 15:01:08.440819,5746.86,Trial
lead_004642,2025-07-02 20:46:08.440819,2050.33,Trial
lead_004649,2025-06-17 03:22:08.440819,7157.79,Purchase
lead_004651,2025-06-11 10:52:08.440819,7954.66,Demo
lead_004652,2025-06-30 02:34:08.440819,1753.48,Trial
lead_004662,2025-06-15 22:39:08.440819,3839.72,Trial
lead_004663,2025-07-06 06:33:08.440819,9032.48,Demo
lead_004666,2025-06-17 01:37:08.440819,8287.12,Demo
lead_004668,2025-06-20 03:41:08.440819,2900.35,Trial
lead_004669,2025-06-14 03:11:08.440819,9155.08,Trial
lead_004671,2025-06-22 15:11:08.440819,4740.96,Trial
lead_004672,2025-07-06 11:06:08.440819,9402.91,Purchase
lead_004674,2025-06-19 21:35:08.440819,5439.96,Trial
lead_004678,2025-07-06 08:51:08.440819,8632.5,Trial
lead_004680,2025-06-21 12:48:08.440819,5824.37,Demo
lead_004681,2025-06-27 17:35:08.440819,8779.28,Demo
lead_004684,2025-06-19 07:03:08.440819,3641.18,Subscription
lead_004688,2025-06-16 09:59:08.440819,3472.68,Demo
lead_004690,2025-06-16 04:43:08.440819,7305.45,Trial
lead_004691,2025-06-11 13:23:08.440819,7602.64,Trial
lead_004692,2025-06-15 21:55:08.440819,7929.17,Trial
lead_004699,2025-06-23 01:37:08.440819,7135.14,Demo
lead_004701,2025-07-06 12:54:08.440819,3438.87,Demo
lead_004710,2025-06-26 15:09:08.440819,9429.86,Trial
lead_004712,2025-07-09 11:30:08.440819,8716.04,Demo
lead_004714,2025-06-13 07:17:08.440819,6098.71,Demo
lead_004722,2025-06-26 10:52:08.440819,8829.65,Purchase
lead_004723,2025-06-23 20:48:08.440819,2428.64,Demo
lead_004724,2025-07-10 03:21:08.440819,3748.38,Demo
lead_004726,2025-06-18 04:57:08.440819,5072.18,Demo
lead_004730,2025-06-17 12:47:08.440819,6737.19,Purchase
lead_004735,2025-06-30 00:54:08.440819,9245.45,Purchase
lead_004737,2025-07-10 13:15:08.440819,7560.02,Purchase
lead_004739,2025-07-01 00:11:08.440819,5485.96,Trial
lead_004740,2025-06-22 05:36:08.440819,9869.75,Purchase
lead_004741,2025-06-21 05:23:08.440819,9757.01,Purchase
lead_004742,2025-07-03 08:14:08.440819,1307.11,Subscription
lead_004747,2025-07-07 14:42:08.440819,4554.66,Demo
lead_004749,2025-07-01 05:12:08.440819,3736.55,Subscription
lead_004752,2025-07-10 12:50:08.440819,4521.2,Demo
lead_004754,2025-06-18 08:45:08.440819,3419.77,Trial
lead_004756,2025-07-01 01:39:08.440819,4136.97,Demo
lead_004758,2025-06-27 22:42:08.440819,2455.64,Subscription
lead_004760,2025-06-15 16:02:08.440819,4796.7,Subscription
lead_004762,2025-06-12 05:57:08.440819,4821.83,Demo
lead_004763,2025-07-07 07:58:08.440819,6241.64,Purchase
lead_004766,2025-07-09 01:45:08.440819,4368.79,Purchase
lead_004769,2025-06-22 04:13:08.440819,7915.72,Purchase
lead_004770,2025-06-19 00:52:08.440819,4357.97,Subscription
lead_004773,2025-06-30 20:24:08.440819,2257.07,Demo
lead_004775,2025-06-21 15:46:08.440819,4343.52,Trial
lead_004779,2025-06-20 14:29:08.440819,8581.82,Purchase
lead_004781,2025-06-14 21:02:08.440819,1925.98,Purchase
lead_004794,2025-07-10 07:49:08.440819,2104.36,Purchase
lead_004795,2025-07-06 07:41:08.440819,2629.61,Purchase
lead_004803,2025-06-17 21:24:08.440819,2243.69,Subscription
lead_004807,2025-06-28 04:33:08.440819,5673.47,Purchase
lead_004808,2025-06-21 09:05:08.440819,9911.41,Trial
lead_004809,2025-07-10 14:33:08.440819,5840.55,Subscription
lead_004820,2025-06-19 22:11:08.440819,1809.36,Subscription
lead_004823,2025-06-21 21:55:08.440819,3933.84,Trial
lead_004825,2025-06-24 08:09:08.440819,2414.53,Subscription
lead_004827,2025-07-13 06:52:08.440819,2976.89,Purchase
lead_004828,2025-07-07 05:34:08.440819,5397.44,Purchase
lead_004833,2025-06-30 15:34:08.440819,6846.07,Purchase
lead_004834,2025-06-18 21:29:08.440819,4113.98,Purchase
lead_004837,2025-06-15 14:32:08.440819,4397.82,Purchase
lead_004840,2025-07-11 10:45:08.440819,5391.66,Trial
lead_004841,2025-06-17 10:10:08.440819,6231.58,Subscription
lead_004842,2025-06-16 17:53:08.440819,7250.83,Trial
lead_004868,2025-06-16 11:02:08.440819,6211.43,Demo
lead_004872,2025-06-18 08:23:08.440819,7817.8,Purchase
lead_004876,2025-06-29 17:30:08.440819,2708.19,Purchase
lead_004882,2025-06-17 08:49:08.440819,6324.46,Trial
lead_004886,2025-06-21 17:07:08.440819,7272.32,Purchase
lead_004887,2025-07-04 11:38:08.440819,5432.12,Demo
lead_004888,2025-06-21 11:26:08.440819,3141.92,Trial
lead_004890,2025-07-13 03:18:08.440819,2554.48,Demo
lead_004891,2025-07-10 06:07:08.440819,8981.7,Trial
lead_004894,2025-06-21 05:29:08.440819,2989.51,Subscription
lead_004895,2025-06-28 08:56:08.440819,4506.33,Subscription
lead_004896,2025-06-29 20:02:08.440819,8695.41,Purchase
lead_004899,2025-06-21 23:39:08.440819,3830.86,Trial
lead_004900,2025-07-02 20:17:08.440819,7856.91,Subscription
lead_004909,2025-07-07 21:44:08.440819,5000.72,Demo
lead_004912,2025-06-26 09:56:08.440819,9759.88,Trial
lead_004914,2025-07-01 01:11:08.440819,1136.51,Demo
lead_004917,2025-06-22 11:50:08.440819,6171.39,Subscription
lead_004919,2025-07-15 23:32:08.440819,4912.02,Demo
lead_004923,2025-06-17 23:47:08.440819,9621.53,Trial
lead_004924,2025-06-23 04:06:08.440819,1788.48,Subscription
lead_004925,2025-07-08 09:02:08.440819,3644.21,Demo
lead_004928,2025-06-28 20:11:08.440819,5758.24,Demo
lead_004930,2025-06-28 12:38:08.440819,3880.86,Demo
lead_004932,2025-07-01 19:12:08.440819,7473.24,Trial
lead_004942,2025-07-06 07:11:08.440819,4369.82,Demo
lead_004943,2025-06-21 15:07:08.440819,7630.6,Purchase
lead_004946,2025-06-26 14:50:08.440819,2538.19,Subscription
lead_004947,2025-07-12 05:02:08.440819,9200.3,Purchase
lead_004948,2025-07-04 03:54:08.440819,5451.98,Trial
lead_004955,2025-06-28 03:33:08.440819,6373.74,Purchase
lead_004960,2025-06-21 23:32:08.440819,8342.16,Subscription
lead_004964,2025-07-03 00:44:08.440819,6315.84,Demo
lead_004965,2025-07-09 05:35:08.440819,2852.47,Purchase
lead_004969,2025-06-22 23:50:08.440819,5493.63,Trial
lead_004972,2025-07-17 13:23:08.440819,8797.92,Purchase
lead_004973,2025-07-15 13:22:08.440819,8972.52,Trial
lead_004976,2025-06-30 15:58:08.440819,3868.62,Subscription
lead_004978,2025-07-16 10:37:08.440819,3533.58,Purchase
lead_004982,2025-07-14 17:48:08.440819,7181.09,Subscription
lead_004984,2025-06-20 20:34:08.440819,4553.75,Demo
lead_005003,2025-07-12 05:47:08.440819,4134.52,Purchase
lead_005005,2025-06-25 04:44:08.440819,1470.23,Demo
lead_005006,2025-07-16 15:50:08.440819,8541.05,Purchase
lead_005013,2025-07-15 15:52:08.440819,2922.46,Purchase
lead_005014,2025-07-08 23:19:08.440819,8578.04,Trial
lead_005015,2025-06-22 23:19:08.440819,4697.21,Trial
lead_005022,2025-07-18 11:31:08.440819,2631.84,Trial
lead_005028,2025-06-27 05:43:08.440819,3924.93,Subscription
lead_005030,2025-07-15 17:36:08.440819,9085.05,Demo
lead_005032,2025-07-01 11:00:08.440819,5442.5,Trial
lead_005035,2025-07-13 08:24:08.440819,4089.6,Purchase
lead_005038,2025-06-27 11:26:08.440819,8670.45,Demo
lead_005047,2025-07-05 06:58:08.440819,2774.64,Purchase
lead_005050,2025-07-05 19:11:08.440819,3524.71,Demo
lead_005052,2025-06-28 17:48:08.440819,5681.91,Subscription
lead_005053,2025-07-01 12:49:08.440819,9241.52,Purchase
lead_005055,2025-07-08 21:04:08.440819,7995.38,Trial
lead_005056,2025-07-02 14:09:08.440819,6250.14,Demo
lead_005059,2025-07-03 17:17:08.440819,6100.9,Purchase
lead_005060,2025-07-14 01:59:08.440819,7005.04,Purchase
lead_005062,2025-07-03 09:53:08.440819,3053.21,Trial
lead_005065,2025-07-15 13:46:08.440819,4274.29,Trial
lead_005066,2025-07-17 01:19:08.440819,7981.77,Demo
lead_005067,2025-07-17 11:02:08.440819,9068.94,Subscription
lead_005068,2025-07-12 19:05:08.440819,8840.56,Demo
lead_005081,2025-06-30 02:20:08.440819,8713.1,Trial
lead_005082,2025-07-16 17:45:08.440819,8101.29,Subscription
lead_005083,2025-07-21 07:39:08.440819,1283.54,Subscription
lead_005093,2025-07-06 08:33:08.440819,8635.88,Purchase
lead_005096,2025-07-12 16:22:08.440819,3668.02,Trial
lead_005102,2025-06-28 03:28:08.440819,1197.55,Subscription
lead_005104,2025-07-11 01:41:08.440819,6189.47,Demo
lead_005105,2025-07-11 14:09:08.440819,8355.54,Trial
lead_005106,2025-07-04 13:36:08.440819,5173.26,Subscription
lead_005111,2025-07-05 13:06:08.440819,9712.93,Purchase
lead_005113,2025-07-07 19:27:08.440819,3276.78,Demo
lead_005115,2025-06-27 15:31:08.440819,6128.25,Subscription
lead_005121,2025-06-24 13:01:08.440819,1034.32,Demo
lead_005122,2025-07-07 23:42:08.440819,7979.22,Demo
lead_005134,2025-07-04 00:07:08.440819,9637.84,Trial
lead_005135,2025-07-16 13:22:08.440819,6264.69,Demo
lead_005146,2025-06-23 15:49:08.440819,1541.07,Trial
lead_005149,2025-07-12 22:20:08.440819,4280.4,Trial
lead_005150,2025-06-27 08:46:08.440819,4990.15,Purchase
lead_005151,2025-07-02 01:42:08.440819,6173.9,Subscription
lead_005154,2025-06-24 10:31:08.440819,1518.97,Demo
lead_005156,2025-06-23 05:17:08.440819,5672.34,Demo
lead_005158,2025-07-01 07:21:08.440819,3899.84,Purchase
lead_005163,2025-06-27 11:39:08.440819,1881.35,Demo
lead_005164,2025-07-07 09:31:08.440819,9524.95,Demo
lead_005166,2025-07-04 08:30:08.440819,1812.63,Demo
lead_005167,2025-07-07 18:08:08.440819,3825.56,Purchase
lead_005171,2025-07-10 23:30:08.440819,4024.71,Demo
lead_005176,2025-07-07 05:56:08.440819,8595.46,Demo
lead_005181,2025-06-26 13:16:08.440819,4139.17,Purchase
lead_005182,2025-07-21 02:31:08.440819,1446.5,Demo
lead_005183,2025-07-21 15:30:08.440819,6721.02,Demo
lead_005187,2025-07-08 11:54:08.440819,4136.66,Subscription
lead_005189,2025-06-24 17:57:08.440819,4435.81,Subscription
lead_005190,2025-07-16 17:18:08.440819,5424.59,Purchase
lead_005195,2025-07-03 18:07:08.440819,1936.32,Demo
lead_005199,2025-07-14 01:05:08.440819,8856.56,Purchase
lead_005204,2025-06-30 17:56:08.440819,3946.21,Demo
lead_005206,2025-07-03 00:20:08.440819,5213.95,Demo
lead_005211,2025-07-01 18:39:08.440819,6855.21,Trial
lead_005214,2025-06-29 23:28:08.440819,7557.06,Subscription
lead_005216,2025-07-06 08:17:08.440819,8031.85,Purchase
lead_005218,2025-07-10 18:10:08.440819,8414.54,Trial
lead_005222,2025-07-10 09:04:08.440819,7413.1,Trial
lead_005224,2025-06-27 16:23:08.440819,5604.18,Demo
lead_005225,2025-07-06 13:40:08.440819,3470.67,Demo
lead_005227,2025-07-21 06:35:08.440819,2546.63,Trial
lead_005228,2025-07-02 23:10:08.440819,5978.28,Subscription
lead_005230,2025-07-10 08:06:08.440819,4075.59,Purchase
lead_005234,2025-07-19 02:37:08.440819,5046.76,Demo
lead_005237,2025-07-06 23:24:08.440819,5948.34,Demo
lead_005239,2025-07-05 23:04:08.440819,3145.14,Trial
lead_005248,2025-07-19 08:36:08.440819,6196.55,Demo
lead_005249,2025-07-08 09:40:08.440819,9954.71,Demo
lead_005250,2025-07-20 04:43:08.440819,6158.97,Purchase
lead_005254,2025-07-15 12:50:08.440819,6714.59,Demo
lead_005256,2025-07-18 18:38:08.440819,5161.95,Subscription
lead_005259,2025-07-21 16:41:08.440819,8880.6,Purchase
lead_005260,2025-07-17 11:41:08.440819,9788.57,Purchase
lead_005263,2025-07-04 15:58:08.440819,6085.03,Purchase
lead_005264,2025-07-24 11:42:08.440819,4813.86,Purchase
lead_005268,2025-07-05 00:45:08.440819,6962.66,Trial
lead_005270,2025-07-02 07:21:08.440819,9933.36,Purchase
lead_005272,2025-07-11 17:11:08.440819,2051.22,Demo
lead_005275,2025-07-03 05:49:08.440819,7539.59,Purchase
lead_005276,2025-07-17 14:51:08.440819,4662.54,Trial
lead_005287,2025-06-28 14:09:08.440819,4671.42,Demo
lead_005290,2025-07-19 08:47:08.440819,8572.45,Subscription
lead_005297,2025-07-08 05:34:08.440819,8686.92,Subscription
lead_005301,2025-07-04 06:33:08.440819,2579.9,Subscription
lead_005307,2025-06-30 04:10:08.440819,8303.9,Purchase
lead_005309,2025-07-21 03:22:08.440819,1083.38,Purchase
lead_005315,2025-06-29 15:14:08.440819,5215.06,Subscription
lead_005317,2025-06-28 13:19:08.440819,6986.98,Subscription
lead_005318,2025-07-18 18:56:08.440819,3131.86,Subscription
lead_005320,2025-07-21 18:08:08.440819,4490.07,Demo
lead_005321,2025-07-15 10:11:08.440819,9395.34,Demo
lead_005328,2025-07-18 01:26:08.440819,3658.42,Purchase
lead_005329,2025-07-19 05:31:08.440819,8599.42,Trial
lead_005333,2025-07-09 21:58:08.440819,1369.08,Purchase
lead_005337,2025-07-17 22:24:08.440819,3166.38,Demo
lead_005339,2025-07-14 03:27:08.440819,6611.77,Demo
lead_005343,2025-07-04 13:53:08.440819,7411.73,Subscription
lead_005347,2025-06-29 12:07:08.440819,4356.31,Demo
lead_005352,2025-07-10 07:13:08.440819,3727.94,Demo
lead_005353,2025-07-28 06:05:08.440819,2970.7,Trial
lead_005356,2025-07-23 21:31:08.440819,3530.26,Purchase
lead_005364,2025-07-17 12:15:08.440819,4032.1,Subscription
lead_005370,2025-07-14 23:45:08.440819,8630.34,Demo
lead_005375,2025-07-05 00:39:08.440819,8112.21,Trial
lead_005376,2025-07-27 04:01:08.440819,6985.09,Trial
lead_005378,2025-07-28 06:07:08.440819,6394.72,Trial
lead_005380,2025-06-29 01:24:08.440819,9037.79,Subscription
lead_005382,2025-07-19 20:50:08.440819,9623.08,Purchase
lead_005386,2025-07-23 18:14:08.440819,4883.87,Demo
lead_005387,2025-07-15 23:27:08.440819,5840.55,Demo
lead_005388,2025-07-23 03:26:08.440819,4003.73,Demo
lead_005396,2025-07-18 13:47:08.440819,2433.61,Subscription
lead_005410,2025-07-24 04:51:08.440819,7572.86,Purchase
lead_005415,2025-07-25 15:48:08.440819,6932.29,Demo
lead_005421,2025-07-28 18:14:08.440819,6123.73,Purchase
lead_005422,2025-07-23 16:24:08.440819,3838.78,Demo
lead_005425,2025-07-03 07:53:08.440819,2955.28,Trial
lead_005426,2025-07-07 23:48:08.440819,4920.95,Demo
lead_005428,2025-07-30 10:18:08.440819,1748.73,Subscription
lead_005437,2025-07-10 18:01:08.440819,3121.96,Trial
lead_005440,2025-07-16 06:41:08.440819,3838.91,Subscription
lead_005443,2025-07-09 15:45:08.440819,7987.45,Demo
lead_005449,2025-07-27 19:32:08.440819,6331.53,Subscription
lead_005457,2025-07-23 18:30:08.440819,6188.57,Trial
lead_005458,2025-07-08 16:58:08.440819,3846.06,Trial
lead_005461,2025-07-14 05:39:08.440819,3527.71,Purchase
lead_005467,2025-07-14 15:56:08.440819,3048.89,Purchase
lead_005469,2025-07-17 10:53:08.440819,6452.87,Purchase
lead_005474,2025-07-30 14:09:08.440819,3440.47,Demo
lead_005479,2025-07-05 18:30:08.440819,8568.52,Purchase
lead_005484,2025-07-08 15:10:08.440819,5270.7,Subscription
lead_005492,2025-07-13 23:21:08.440819,5386.1,Subscription
lead_005501,2025-07-19 07:11:08.440819,6147.51,Trial
lead_005505,2025-07-16 11:11:08.440819,9678.96,Subscription
lead_005513,2025-08-02 02:40:08.440819,9563.31,Subscription
lead_005517,2025-07-16 10:07:08.440819,5720.99,Demo
lead_005523,2025-07-30 06:41:08.440819,7316.58,Trial
lead_005524,2025-07-05 20:35:08.440819,9972.54,Demo
lead_005531,2025-07-11 11:45:08.440819,5490.93,Demo
lead_005537,2025-07-08 23:13:08.440819,5190.66,Demo
lead_005546,2025-07-14 04:04:08.440819,2708.83,Trial
lead_005547,2025-07-08 19:31:08.440819,6533.59,Subscription
lead_005551,2025-07-14 08:57:08.440819,9336.65,Demo
lead_005552,2025-07-08 16:40:08.440819,2069.36,Purchase
lead_005558,2025-07-13 15:35:08.440819,6207.64,Trial
lead_005561,2025-07-30 11:54:08.440819,7352.05,Purchase
lead_005562,2025-07-13 05:22:08.440819,8665.58,Demo
lead_005564,2025-07-07 11:23:08.440819,4969.58,Subscription
lead_005571,2025-07-25 12:35:08.440819,7145.27,Purchase
lead_005577,2025-07-26 03:57:08.440819,7804.58,Subscription
lead_005581,2025-07-19 15:28:08.440819,5324.67,Demo
lead_005582,2025-07-09 01:32:08.440819,6017.74,Trial
lead_005584,2025-07-21 05:46:08.440819,2699.03,Demo
lead_005588,2025-07-14 00:59:08.440819,9039.7,Subscription
lead_005590,2025-07-19 10:18:08.440819,9077.6,Trial
lead_005601,2025-07-07 17:38:08.440819,3824.89,Trial
lead_005602,2025-07-31 19:11:08.440819,9108.49,Subscription
lead_005604,2025-07-08 20:47:08.440819,8314.24,Demo
lead_005610,2025-08-01 07:57:08.440819,5921.87,Purchase
lead_005611,2025-07-12 11:22:08.440819,8624.12,Demo
lead_005612,2025-07-29 01:44:08.440819,9305.19,Demo
lead_005617,2025-08-02 20:23:08.440819,2062.99,Purchase
lead_005619,2025-07-29 07:08:08.440819,8580.74,Demo
lead_005620,2025-07-24 06:05:08.440819,6286.0,Trial
lead_005621,2025-07-12 18:10:08.440819,4338.48,Trial
lead_005622,2025-07-19 06:16:08.440819,6200.03,Purchase
lead_005623,2025-07-25 18:22:08.440819,8044.4,Trial
lead_005624,2025-07-19 23:00:08.440819,2872.42,Demo
lead_005628,2025-07-12 12:23:08.440819,1870.19,Purchase
lead_005648,2025-07-21 00:58:08.440819,8549.69,Subscription
lead_005657,2025-08-05 09:53:08.440819,9459.94,Subscription
lead_005663,2025-07-07 06:32:08.440819,1421.29,Trial
lead_005664,2025-07-12 16:47:08.440819,4185.91,Trial
lead_005665,2025-07-19 11:14:08.440819,2873.08,Purchase
lead_005671,2025-07-28 19:00:08.440819,8091.04,Purchase
lead_005678,2025-07-15 20:34:08.440819,4015.95,Trial
lead_005682,2025-07-10 08:29:08.440819,5544.5,Purchase
lead_005683,2025-07-13 14:35:08.440819,1559.49,Subscription
lead_005687,2025-08-02 23:28:08.440819,3278.33,Purchase
lead_005688,2025-07-22 09:13:08.440819,1948.49,Purchase
lead_005691,2025-07-26 04:41:08.440819,9755.38,Subscription
lead_005699,2025-07-10 01:30:08.440819,9003.6,Demo
lead_005700,2025-07-08 17:22:08.440819,4722.51,Purchase
lead_005701,2025-07-13 14:45:08.440819,1265.96,Purchase
lead_005702,2025-07-24 16:16:08.440819,7476.1,Subscription
lead_005705,2025-08-06 10:17:08.440819,9061.4,Trial
lead_005706,2025-07-29 14:53:08.440819,7886.92,Subscription
lead_005710,2025-07-25 09:28:08.440819,7611.34,Demo
lead_005712,2025-07-22 08:52:08.440819,6002.58,Subscription
lead_005716,2025-07-26 13:32:08.440819,6455.9,Purchase
lead_005720,2025-07-15 14:49:08.440819,1863.42,Trial
lead_005723,2025-07-20 23:16:08.440819,1515.87,Purchase
lead_005730,2025-08-03 05:31:08.440819,6794.99,Subscription
lead_005732,2025-07-22 20:21:08.440819,1346.84,Demo
lead_005735,2025-07-31 21:34:08.440819,6574.9,Subscription
lead_005738,2025-08-06 14:55:08.440819,4180.22,Subscription
lead_005745,2025-07-23 23:44:08.440819,6093.98,Demo
lead_005749,2025-07-12 16:44:08.440819,5984.84,Subscription
lead_005751,2025-08-05 10:35:08.440819,5155.72,Purchase
lead_005755,2025-07-24 18:08:08.440819,9918.31,Demo
lead_005757,2025-07-17 23:19:08.440819,4917.45,Subscription
lead_005761,2025-07-24 13:23:08.440819,1231.16,Demo
lead_005762,2025-07-29 18:18:08.440819,3394.37,Subscription
lead_005763,2025-07-26 13:48:08.440819,4696.85,Purchase
lead_005766,2025-07-13 21:11:08.440819,8274.0,Subscription
lead_005767,2025-08-07 03:18:08.440819,7725.29,Subscription
lead_005769,2025-07-22 12:29:08.440819,4734.93,Purchase
lead_005773,2025-07-11 17:09:08.440819,9804.76,Subscription
lead_005775,2025-07-28 15:08:08.440819,2682.79,Trial
lead_005778,2025-07-10 20:11:08.440819,4993.58,Purchase
lead_005780,2025-07-25 19:07:08.440819,9519.76,Subscription
lead_005781,2025-07-26 12:15:08.440819,3493.89,Demo
lead_005785,2025-08-03 03:46:08.440819,7519.58,Trial
lead_005790,2025-07-18 09:42:08.440819,9120.74,Subscription
lead_005794,2025-07-20 01:53:08.440819,8046.39,Demo
lead_005796,2025-07-23 09:00:08.440819,4198.77,Trial
lead_005801,2025-07-13 10:20:08.440819,8603.59,Trial
lead_005804,2025-07-26 09:05:08.440819,9899.94,Trial
lead_005808,2025-08-07 14:59:08.440819,1043.22,Demo
lead_005809,2025-07-16 23:07:08.440819,7170.74,Purchase
lead_005810,2025-07-25 04:52:08.440819,3738.69,Demo
lead_005817,2025-07-29 22:42:08.440819,5988.94,Purchase
lead_005819,2025-07-12 02:34:08.440819,5945.85,Subscription
lead_005820,2025-07-30 22:56:08.440819,1515.67,Subscription
lead_005822,2025-07-14 12:52:08.440819,6471.2,Purchase
lead_005827,2025-08-03 01:14:08.440819,2873.64,Demo
lead_005829,2025-07-15 06:39:08.440819,8429.7,Demo
lead_005830,2025-07-11 10:57:08.440819,5681.84,Subscription
lead_005831,2025-07-23 16:58:08.440819,1355.85,Subscription
lead_005837,2025-08-01 23:09:08.440819,6966.35,Demo
lead_005838,2025-07-28 01:27:08.440819,7119.93,Subscription
lead_005839,2025-08-01 08:32:08.440819,5361.67,Subscription
lead_005848,2025-07-18 05:52:08.440819,3852.79,Trial
lead_005850,2025-07-28 13:29:08.440819,1198.16,Purchase
lead_005851,2025-07-27 20:28:08.440819,7716.65,Subscription
lead_005852,2025-07-21 20:05:08.440819,4671.88,Trial
lead_005855,2025-07-13 16:10:08.440819,6593.87,Trial
lead_005860,2025-07-25 03:55:08.440819,6505.58,Demo
lead_005861,2025-07-30 05:58:08.440819,5937.87,Trial
lead_005862,2025-07-31 17:02:08.440819,2546.05,Demo
lead_005863,2025-08-02 17:29:08.440819,6819.6,Purchase
lead_005870,2025-07-17 11:02:08.440819,2325.96,Trial
